experiment_id,axis,condition,nominal_fraction,sample_id,work_id,seed,key_id,language,n_tokens,n_chars,ai_generated_tokens,ai_generated_fraction,retained_human_fraction,detector_score,threshold,detected,n_scored_positions,semantic_sim_vs_original,edit_distance_vs_original,timestamp
382,fraction_geometry,paragraph,0.75,1661_3,1661,19345,075c5cf8,en,256,1103,256,1.0,0.0,0.6560165975103734,0.5278688524590164,True,241,0.9988638726648263,248,2026-08-15T16:28:55
383,fraction_geometry,paragraph,1.0,1661_3,1661,19345,075c5cf8,en,256,1103,256,1.0,0.0,0.6560165975103734,0.5278688524590164,True,241,0.9988638726648263,248,2026-08-15T16:28:55
384,edit_mode,spelling,0.01953125,1661_3,1661,19345,075c5cf8,en,256,1101,5,0.01953125,0.98046875,0.5079365079365079,0.5278688524590164,False,252,0.9999753744593602,5,2026-08-15T16:28:55
385,edit_mode,grammar,0.0390625,1661_3,1661,19345,075c5cf8,en,256,1096,10,0.0390625,0.9609375,0.5095238095238095,0.5278688524590164,False,252,0.9997418773721576,10,2026-08-15T16:28:55
386,edit_mode,punctuation,0.01953125,1661_3,1661,19345,075c5cf8,en,256,1101,5,0.01953125,0.98046875,0.5079365079365079,0.5278688524590164,False,252,0.9999753744593602,5,2026-08-15T16:28:55
387,edit_mode,light_copyedit,0.078125,1661_3,1661,19345,075c5cf8,en,256,1093,20,0.078125,0.921875,0.5027777777777778,0.5278688524590164,False,252,0.9999460314122357,20,2026-08-15T16:28:55
388,edit_mode,sentence_rewrite,0.1171875,1661_3,1661,19345,075c5cf8,en,256,1053,30,0.1171875,0.8828125,0.515079365079365,0.5278688524590164,False,252,0.9999327688260121,28,2026-08-15T16:28:55
389,edit_mode,paragraph_rewrite,1.0,1661_3,1661,19345,075c5cf8,en,256,1103,256,1.0,0.0,0.6560165975103734,0.5278688524590164,True,241,0.9988638726648263,248,2026-08-15T16:28:55
390,edit_mode,added_paragraph,0.16339869281045752,1661_3,1661,19345,075c5cf8,en,306,1310,50,0.16339869281045752,0.8366013071895425,0.5317880794701987,0.5278688524590164,True,302,0.9999469431093881,50,2026-08-15T16:28:55
391,edit_mode,ai_intro_conclusion,0.189873417721519,1661_3,1661,19345,075c5cf8,en,316,1348,60,0.189873417721519,0.810126582278481,0.5375,0.5278688524590164,True,312,0.9998926813097374,60,2026-08-15T16:28:55
392,baseline,human,0.0,84_0,84,20345,075c5cf8,en,241,1116,0,0.0,1.0,0.5063291139240507,0.5278688524590164,False,237,1.0000000000000002,0,2026-08-15T16:28:55
393,fraction_geometry,contiguous,0.02,84_0,84,20345,075c5cf8,en,241,1112,5,0.02074688796680498,0.979253112033195,0.5067510548523206,0.5278688524590164,False,237,0.9999739026001764,5,2026-08-15T16:28:55
394,fraction_geometry,contiguous,0.05,84_0,84,20345,075c5cf8,en,241,1114,12,0.04979253112033195,0.950207468879668,0.5118143459915612,0.5278688524590164,False,237,0.999942746585062,12,2026-08-15T16:28:55
395,fraction_geometry,contiguous,0.1,84_0,84,20345,075c5cf8,en,241,1113,24,0.0995850622406639,0.9004149377593361,0.5198312236286919,0.5278688524590164,False,237,0.9998502912819015,24,2026-08-15T16:28:55
396,fraction_geometry,contiguous,0.15,84_0,84,20345,075c5cf8,en,241,1106,36,0.14937759336099585,0.8506224066390041,0.5227848101265823,0.5278688524590164,False,237,0.9997486019357185,36,2026-08-15T16:28:55
397,fraction_geometry,contiguous,0.2,84_0,84,20345,075c5cf8,en,241,1102,48,0.1991701244813278,0.8008298755186722,0.5331914893617021,0.5278688524590164,True,235,0.9996067959292184,47,2026-08-15T16:28:55
398,fraction_geometry,contiguous,0.25,84_0,84,20345,075c5cf8,en,241,1097,60,0.24896265560165975,0.7510373443983402,0.5357446808510639,0.5278688524590164,True,235,0.9995009737957407,59,2026-08-15T16:28:55
399,fraction_geometry,contiguous,0.3,84_0,84,20345,075c5cf8,en,241,1084,72,0.2987551867219917,0.7012448132780082,0.548936170212766,0.5278688524590164,True,235,0.9993665273150084,71,2026-08-15T16:28:55
400,fraction_geometry,contiguous,0.5,84_0,84,20345,075c5cf8,en,241,1100,120,0.4979253112033195,0.5020746887966805,0.5795744680851064,0.5278688524590164,True,235,0.9988338844467292,118,2026-08-15T16:28:55
401,fraction_geometry,contiguous,0.75,84_0,84,20345,075c5cf8,en,241,1123,181,0.7510373443983402,0.24896265560165975,0.6076923076923076,0.5278688524590164,True,234,0.9979402565118342,178,2026-08-15T16:28:55
402,fraction_geometry,contiguous,1.0,84_0,84,20345,075c5cf8,en,241,1102,241,1.0,0.0,0.6409482758620689,0.5278688524590164,True,232,0.9958588655185205,236,2026-08-15T16:28:55
403,fraction_geometry,scattered,0.02,84_0,84,20345,075c5cf8,en,241,1113,5,0.02074688796680498,0.979253112033195,0.5067510548523206,0.5278688524590164,False,237,0.9999393806772482,5,2026-08-15T16:28:55
404,fraction_geometry,scattered,0.05,84_0,84,20345,075c5cf8,en,241,1116,12,0.04979253112033195,0.950207468879668,0.5054852320675105,0.5278688524590164,False,237,0.9998657486904867,12,2026-08-15T16:28:55
405,fraction_geometry,scattered,0.1,84_0,84,20345,075c5cf8,en,241,1099,24,0.0995850622406639,0.9004149377593361,0.5135021097046414,0.5278688524590164,False,237,0.9995977331921564,24,2026-08-15T16:28:55
406,fraction_geometry,scattered,0.15,84_0,84,20345,075c5cf8,en,241,1105,36,0.14937759336099585,0.8506224066390041,0.4991561181434599,0.5278688524590164,False,237,0.9996991537458937,36,2026-08-15T16:28:55
407,fraction_geometry,scattered,0.2,84_0,84,20345,075c5cf8,en,241,1105,48,0.1991701244813278,0.8008298755186722,0.5126582278481012,0.5278688524590164,False,237,0.9996862229079821,48,2026-08-15T16:28:55
408,fraction_geometry,scattered,0.25,84_0,84,20345,075c5cf8,en,241,1095,60,0.24896265560165975,0.7510373443983402,0.5215189873417722,0.5278688524590164,False,237,0.9977161417097258,60,2026-08-15T16:28:55
409,fraction_geometry,scattered,0.3,84_0,84,20345,075c5cf8,en,241,1104,72,0.2987551867219917,0.7012448132780082,0.5181434599156118,0.5278688524590164,False,237,0.9989858491886484,72,2026-08-15T16:28:55
410,fraction_geometry,scattered,0.5,84_0,84,20345,075c5cf8,en,241,1116,120,0.4979253112033195,0.5020746887966805,0.5578723404255319,0.5278688524590164,True,235,0.9981204054507529,119,2026-08-15T16:28:55
411,fraction_geometry,scattered,0.75,84_0,84,20345,075c5cf8,en,241,1082,181,0.7510373443983402,0.24896265560165975,0.5905172413793104,0.5278688524590164,True,232,0.9964873803593468,177,2026-08-15T16:28:55
412,fraction_geometry,scattered,1.0,84_0,84,20345,075c5cf8,en,241,1101,240,0.995850622406639,0.004149377593360981,0.6405172413793103,0.5278688524590164,True,232,0.9958717231826447,235,2026-08-15T16:28:55
413,fraction_geometry,sentence,0.02,84_0,84,20345,075c5cf8,en,241,1098,28,0.11618257261410789,0.8838174273858921,0.5215189873417722,0.5278688524590164,False,237,0.9996325199558341,28,2026-08-15T16:28:55
414,fraction_geometry,sentence,0.05,84_0,84,20345,075c5cf8,en,241,1098,28,0.11618257261410789,0.8838174273858921,0.5215189873417722,0.5278688524590164,False,237,0.9996325199558341,28,2026-08-15T16:28:55
415,fraction_geometry,sentence,0.1,84_0,84,20345,075c5cf8,en,241,1098,28,0.11618257261410789,0.8838174273858921,0.5215189873417722,0.5278688524590164,False,237,0.9996325199558341,28,2026-08-15T16:28:55
416,fraction_geometry,sentence,0.15,84_0,84,20345,075c5cf8,en,241,1109,55,0.22821576763485477,0.7717842323651453,0.5379746835443038,0.5278688524590164,True,237,0.9993707524745135,54,2026-08-15T16:28:55
417,fraction_geometry,sentence,0.2,84_0,84,20345,075c5cf8,en,241,1109,55,0.22821576763485477,0.7717842323651453,0.5379746835443038,0.5278688524590164,True,237,0.9993707524745135,54,2026-08-15T16:28:55
418,fraction_geometry,sentence,0.25,84_0,84,20345,075c5cf8,en,241,1095,131,0.5435684647302904,0.4564315352697096,0.5846808510638298,0.5278688524590164,True,235,0.9982529178694828,128,2026-08-15T16:28:55
419,fraction_geometry,sentence,0.3,84_0,84,20345,075c5cf8,en,241,1095,131,0.5435684647302904,0.4564315352697096,0.5846808510638298,0.5278688524590164,True,235,0.9982529178694828,128,2026-08-15T16:28:55
420,fraction_geometry,sentence,0.5,84_0,84,20345,075c5cf8,en,241,1095,131,0.5435684647302904,0.4564315352697096,0.5846808510638298,0.5278688524590164,True,235,0.9982529178694828,128,2026-08-15T16:28:55
421,fraction_geometry,sentence,0.75,84_0,84,20345,075c5cf8,en,241,1116,220,0.9128630705394191,0.08713692946058094,0.635042735042735,0.5278688524590164,True,234,0.9960884161400373,215,2026-08-15T16:28:55
422,fraction_geometry,sentence,1.0,84_0,84,20345,075c5cf8,en,241,1102,241,1.0,0.0,0.6409482758620689,0.5278688524590164,True,232,0.9958588655185205,236,2026-08-15T16:28:55
423,fraction_geometry,paragraph,0.02,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
424,fraction_geometry,paragraph,0.05,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
425,fraction_geometry,paragraph,0.1,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
426,fraction_geometry,paragraph,0.15,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
427,fraction_geometry,paragraph,0.2,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
428,fraction_geometry,paragraph,0.25,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
429,fraction_geometry,paragraph,0.3,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
430,fraction_geometry,paragraph,0.5,84_0,84,20345,075c5cf8,en,241,1115,162,0.6721991701244814,0.3278008298755186,0.603404255319149,0.5278688524590164,True,235,0.9974071401148481,158,2026-08-15T16:28:55
431,fraction_geometry,paragraph,0.75,84_0,84,20345,075c5cf8,en,241,1102,241,1.0,0.0,0.6409482758620689,0.5278688524590164,True,232,0.9958588655185205,236,2026-08-15T16:28:55
432,fraction_geometry,paragraph,1.0,84_0,84,20345,075c5cf8,en,241,1102,241,1.0,0.0,0.6409482758620689,0.5278688524590164,True,232,0.9958588655185205,236,2026-08-15T16:28:55
433,edit_mode,spelling,0.02074688796680498,84_0,84,20345,075c5cf8,en,241,1113,5,0.02074688796680498,0.979253112033195,0.5067510548523206,0.5278688524590164,False,237,0.9999393806772482,5,2026-08-15T16:28:55
434,edit_mode,grammar,0.04149377593360996,84_0,84,20345,075c5cf8,en,241,1125,10,0.04149377593360996,0.9585062240663901,0.5130801687763713,0.5278688524590164,False,237,0.9998415619941022,10,2026-08-15T16:28:55
435,edit_mode,punctuation,0.02074688796680498,84_0,84,20345,075c5cf8,en,241,1113,5,0.02074688796680498,0.979253112033195,0.5067510548523206,0.5278688524590164,False,237,0.9999393806772482,5,2026-08-15T16:28:55
436,edit_mode,light_copyedit,0.07883817427385892,84_0,84,20345,075c5cf8,en,241,1105,19,0.07883817427385892,0.9211618257261411,0.5084388185654009,0.5278688524590164,False,237,0.9997151336298159,19,2026-08-15T16:28:55
437,edit_mode,sentence_rewrite,0.12448132780082988,84_0,84,20345,075c5cf8,en,241,1128,30,0.12448132780082988,0.8755186721991701,0.5244725738396624,0.5278688524590164,False,237,0.9999186354712191,29,2026-08-15T16:28:55
438,edit_mode,paragraph_rewrite,0.3278008298755187,84_0,84,20345,075c5cf8,en,241,1103,79,0.3278008298755187,0.6721991701244814,0.538135593220339,0.5278688524590164,True,236,0.9996247476058816,78,2026-08-15T16:28:55
439,edit_mode,added_paragraph,0.1718213058419244,84_0,84,20345,075c5cf8,en,291,1325,50,0.1718213058419244,0.8281786941580755,0.5254355400696864,0.5278688524590164,False,287,0.9999532789003597,50,2026-08-15T16:28:55
440,edit_mode,ai_intro_conclusion,0.19933554817275748,84_0,84,20345,075c5cf8,en,301,1369,60,0.19933554817275748,0.8006644518272426,0.5265993265993266,0.5278688524590164,False,297,0.9984763662693705,60,2026-08-15T16:28:55
441,baseline,human,0.0,84_1,84,21345,075c5cf8,en,253,1140,0,0.0,1.0,0.4911646586345382,0.5278688524590164,False,249,0.9999999999999999,0,2026-08-15T16:28:55
442,fraction_geometry,contiguous,0.02,84_1,84,21345,075c5cf8,en,253,1136,5,0.019762845849802372,0.9802371541501976,0.4895582329317269,0.5278688524590164,False,249,0.9999832620219902,5,2026-08-15T16:28:55
443,fraction_geometry,contiguous,0.05,84_1,84,21345,075c5cf8,en,253,1110,13,0.05138339920948617,0.9486166007905138,0.4975903614457831,0.5278688524590164,False,249,0.9999675191537013,13,2026-08-15T16:28:55
444,fraction_geometry,contiguous,0.1,84_1,84,21345,075c5cf8,en,253,1109,25,0.09881422924901186,0.9011857707509882,0.5028112449799197,0.5278688524590164,False,249,0.9999267205846483,25,2026-08-15T16:28:55
445,fraction_geometry,contiguous,0.15,84_1,84,21345,075c5cf8,en,253,1106,38,0.15019762845849802,0.849802371541502,0.5092369477911647,0.5278688524590164,False,249,0.9998713044068119,38,2026-08-15T16:28:55
446,fraction_geometry,contiguous,0.2,84_1,84,21345,075c5cf8,en,253,1114,51,0.2015810276679842,0.7984189723320159,0.5253012048192771,0.5278688524590164,False,249,0.9998343582519136,51,2026-08-15T16:28:55
447,fraction_geometry,contiguous,0.25,84_1,84,21345,075c5cf8,en,253,1105,63,0.2490118577075099,0.7509881422924901,0.5285140562248996,0.5278688524590164,True,249,0.9997141796211425,63,2026-08-15T16:28:55
448,fraction_geometry,contiguous,0.3,84_1,84,21345,075c5cf8,en,253,1081,76,0.30039525691699603,0.6996047430830039,0.5401606425702812,0.5278688524590164,True,249,0.9996951995959987,76,2026-08-15T16:28:55
449,fraction_geometry,contiguous,0.5,84_1,84,21345,075c5cf8,en,253,1053,126,0.4980237154150198,0.5019762845849802,0.5831325301204819,0.5278688524590164,True,249,0.9993618121614329,125,2026-08-15T16:28:55
450,fraction_geometry,contiguous,0.75,84_1,84,21345,075c5cf8,en,253,1054,190,0.7509881422924901,0.2490118577075099,0.6208835341365462,0.5278688524590164,True,249,0.9987974919085236,188,2026-08-15T16:28:55
451,fraction_geometry,contiguous,1.0,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
452,fraction_geometry,scattered,0.02,84_1,84,21345,075c5cf8,en,253,1140,5,0.019762845849802372,0.9802371541501976,0.4867469879518072,0.5278688524590164,False,249,0.9999544364036874,5,2026-08-15T16:28:55
453,fraction_geometry,scattered,0.05,84_1,84,21345,075c5cf8,en,253,1133,13,0.05138339920948617,0.9486166007905138,0.4891566265060241,0.5278688524590164,False,249,0.9999087240461769,13,2026-08-15T16:28:55
454,fraction_geometry,scattered,0.1,84_1,84,21345,075c5cf8,en,253,1142,25,0.09881422924901186,0.9011857707509882,0.4879518072289157,0.5278688524590164,False,249,0.9998028977551915,25,2026-08-15T16:28:55
455,fraction_geometry,scattered,0.15,84_1,84,21345,075c5cf8,en,253,1140,38,0.15019762845849802,0.849802371541502,0.5016064257028112,0.5278688524590164,False,249,0.999717047238969,38,2026-08-15T16:28:55
456,fraction_geometry,scattered,0.2,84_1,84,21345,075c5cf8,en,253,1117,51,0.2015810276679842,0.7984189723320159,0.5024096385542168,0.5278688524590164,False,249,0.9997785828815965,51,2026-08-15T16:28:55
457,fraction_geometry,scattered,0.25,84_1,84,21345,075c5cf8,en,253,1102,63,0.2490118577075099,0.7509881422924901,0.5084337349397591,0.5278688524590164,False,249,0.9992406775393948,63,2026-08-15T16:28:55
458,fraction_geometry,scattered,0.3,84_1,84,21345,075c5cf8,en,253,1113,76,0.30039525691699603,0.6996047430830039,0.5176706827309236,0.5278688524590164,False,249,0.9992287957444945,76,2026-08-15T16:28:55
459,fraction_geometry,scattered,0.5,84_1,84,21345,075c5cf8,en,253,1105,126,0.4980237154150198,0.5019762845849802,0.5590361445783133,0.5278688524590164,True,249,0.9991722473300388,125,2026-08-15T16:28:55
460,fraction_geometry,scattered,0.75,84_1,84,21345,075c5cf8,en,253,1090,190,0.7509881422924901,0.2490118577075099,0.6044176706827309,0.5278688524590164,True,249,0.9990225831995798,189,2026-08-15T16:28:55
461,fraction_geometry,scattered,1.0,84_1,84,21345,075c5cf8,en,253,1038,252,0.9960474308300395,0.0039525691699604515,0.6550200803212851,0.5278688524590164,True,249,0.9982680142142306,248,2026-08-15T16:28:55
462,fraction_geometry,sentence,0.02,84_1,84,21345,075c5cf8,en,253,1139,6,0.023715415019762844,0.9762845849802372,0.4911646586345382,0.5278688524590164,False,249,0.9998753938505215,6,2026-08-15T16:28:55
463,fraction_geometry,sentence,0.05,84_1,84,21345,075c5cf8,en,253,1118,31,0.1225296442687747,0.8774703557312253,0.5048192771084338,0.5278688524590164,False,249,0.9998480050287354,31,2026-08-15T16:28:55
464,fraction_geometry,sentence,0.1,84_1,84,21345,075c5cf8,en,253,1118,31,0.1225296442687747,0.8774703557312253,0.5048192771084338,0.5278688524590164,False,249,0.9998480050287354,31,2026-08-15T16:28:55
465,fraction_geometry,sentence,0.15,84_1,84,21345,075c5cf8,en,253,1093,54,0.2134387351778656,0.7865612648221344,0.5289156626506024,0.5278688524590164,True,249,0.999700669153591,53,2026-08-15T16:28:55
466,fraction_geometry,sentence,0.2,84_1,84,21345,075c5cf8,en,253,1093,54,0.2134387351778656,0.7865612648221344,0.5289156626506024,0.5278688524590164,True,249,0.999700669153591,53,2026-08-15T16:28:55
467,fraction_geometry,sentence,0.25,84_1,84,21345,075c5cf8,en,253,1087,76,0.30039525691699603,0.6996047430830039,0.5381526104417671,0.5278688524590164,True,249,0.9995180661181139,75,2026-08-15T16:28:55
468,fraction_geometry,sentence,0.3,84_1,84,21345,075c5cf8,en,253,1087,76,0.30039525691699603,0.6996047430830039,0.5381526104417671,0.5278688524590164,True,249,0.9995180661181139,75,2026-08-15T16:28:55
469,fraction_geometry,sentence,0.5,84_1,84,21345,075c5cf8,en,253,1054,126,0.4980237154150198,0.5019762845849802,0.578714859437751,0.5278688524590164,True,249,0.9990909693058245,125,2026-08-15T16:28:55
470,fraction_geometry,sentence,0.75,84_1,84,21345,075c5cf8,en,253,1025,190,0.7509881422924901,0.2490118577075099,0.6265060240963856,0.5278688524590164,True,249,0.9986091609594784,187,2026-08-15T16:28:55
471,fraction_geometry,sentence,1.0,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
472,fraction_geometry,paragraph,0.02,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
473,fraction_geometry,paragraph,0.05,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
474,fraction_geometry,paragraph,0.1,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
475,fraction_geometry,paragraph,0.15,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
476,fraction_geometry,paragraph,0.2,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
477,fraction_geometry,paragraph,0.25,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
478,fraction_geometry,paragraph,0.3,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
479,fraction_geometry,paragraph,0.5,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
480,fraction_geometry,paragraph,0.75,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
481,fraction_geometry,paragraph,1.0,84_1,84,21345,075c5cf8,en,253,1042,253,1.0,0.0,0.6590361445783133,0.5278688524590164,True,249,0.9982391118326667,248,2026-08-15T16:28:55
482,edit_mode,spelling,0.019762845849802372,84_1,84,21345,075c5cf8,en,253,1140,5,0.019762845849802372,0.9802371541501976,0.4867469879518072,0.5278688524590164,False,249,0.9999544364036874,5,2026-08-15T16:28:55
483,edit_mode,grammar,0.039525691699604744,84_1,84,21345,075c5cf8,en,253,1150,10,0.039525691699604744,0.9604743083003953,0.4903614457831325,0.5278688524590164,False,249,0.9999357829113832,10,2026-08-15T16:28:55
